=== SINGULARITÄTS-TEST BIS 10.000 - FIXED ===
Teste 1229 Primzahlen...

=== SUCHE RATIO ≈ 2.806 ± 0.3, Δφ < 5.0° ===
Filter: Amp > 100, symmetrische Ratio

1.  211-  53 | Ratio: 2.598 | Δφ: -1.51° | Amp: 282,109

13335. 4637-1033 | Ratio: 2.903 | Δφ: -0.81° | Amp: 2476,853

13336. 4639-1033 | Ratio: 2.903 | Δφ: -0.81° | Amp: 2476,853

13337. 4643-1033 | Ratio: 2.913 | Δφ: -0.81° | Amp: 2484,853

13338. 4649-1033 | Ratio: 2.913 | Δφ: -0.81° | Amp: 2484,853

13339. 4651-1033 | Ratio: 2.913 | Δφ: -0.81° | Amp: 2484,853

13340. 4657-1033 | Ratio: 2.913 | Δφ: -0.81° | Amp: 2484,853

13341. 4663-1033 | Ratio: 2.922 | Δφ: -0.82° | Amp: 2492,853

13342. 4673-1033 | Ratio: 2.922 | Δφ: -0.82° | Amp: 2492,853

13343. 4679-1033 | Ratio: 2.922 | Δφ: -0.82° | Amp: 2492,853

13344. 4691-1033 | Ratio: 2.932 | Δφ: -0.82° | Amp: 2500,853

13345. 4703-1033 | Ratio: 2.932 | Δφ: -0.82° | Amp: 2500,853

13346. 4721-1033 | Ratio: 2.942 | Δφ: -0.82° | Amp: 2509,853

13347. 4723-1033 | Ratio: 2.942 | Δφ: -0.82° | Amp: 2509,853

13348. 4729-1033 | Ratio: 2.952 | Δφ: -0.82° | Amp: 2517,853

13349. 4733-1033 | Ratio: 2.952 | Δφ: -0.82° | Amp: 2517,853

13350. 4751-1033 | Ratio: 2.962 | Δφ: -0.82° | Amp: 2526,853

13351. 4759-1033 | Ratio: 2.962 | Δφ: -0.82° | Amp: 2526,853

13352. 4783-1033 | Ratio: 2.972 | Δφ: -0.82° | Amp: 2535,853

13353. 4787-1033 | Ratio: 2.972 | Δφ: -0.82° | Amp: 2535,853

13354. 4789-1033 | Ratio: 2.972 | Δφ: -0.82° | Amp: 2535,853

13355. 4793-1033 | Ratio: 2.972 | Δφ: -0.82° | Amp: 2535,853

13356. 4799-1033 | Ratio: 2.983 | Δφ: -0.82° | Amp: 2543,853

13357. 4801-1033 | Ratio: 2.983 | Δφ: -0.82° | Amp: 2543,853

13358. 4813-1033 | Ratio: 2.983 | Δφ: -0.82° | Amp: 2543,853

13359. 4817-1033 | Ratio: 2.983 | Δφ: -0.82° | Amp: 2543,853

13360. 4831-1033 | Ratio: 2.993 | Δφ: -0.82° | Amp: 2552,853

13361. 4861-1033 | Ratio: 3.003 | Δφ: -0.82° | Amp: 2561,853

13362. 4871-1033 | Ratio: 3.014 | Δφ: -0.83° | Amp: 2570,853

13363. 4877-1033 | Ratio: 3.014 | Δφ: -0.83° | Amp: 2570,853

13364. 4889-1033 | Ratio: 3.014 | Δφ: -0.83° | Amp: 2570,853

13365. 4903-1033 | Ratio: 3.024 | Δφ: -0.83° | Amp: 2579,853

13366. 4909-1033 | Ratio: 3.024 | Δφ: -0.83° | Amp: 2579,853

13367. 4919-1033 | Ratio: 3.035 | Δφ: -0.83° | Amp: 2588,853

13368. 4931-1033 | Ratio: 3.035 | Δφ: -0.83° | Amp: 2588,853

13369. 4933-1033 | Ratio: 3.035 | Δφ: -0.83° | Amp: 2588,853

13370. 4937-1033 | Ratio: 3.035 | Δφ: -0.83° | Amp: 2588,853

13371. 4943-1033 | Ratio: 3.046 | Δφ: -0.83° | Amp: 2597,853

13372. 4951-1033 | Ratio: 3.046 | Δφ: -0.83° | Amp: 2597,853

13373. 4957-1033 | Ratio: 3.046 | Δφ: -0.83° | Amp: 2597,853

13374. 4967-1033 | Ratio: 3.057 | Δφ: -0.83° | Amp: 2606,853

13375. 4969-1033 | Ratio: 3.057 | Δφ: -0.83° | Amp: 2606,853

13376. 4973-1033 | Ratio: 3.057 | Δφ: -0.83° | Amp: 2606,853

13377. 4987-1033 | Ratio: 3.057 | Δφ: -0.83° | Amp: 2606,853

13378. 4993-1033 | Ratio: 3.068 | Δφ: -0.83° | Amp: 2616,853

13379. 4999-1033 | Ratio: 3.068 | Δφ: -0.83° | Amp: 2616,853

13380. 5003-1033 | Ratio: 3.068 | Δφ: -0.83° | Amp: 2616,853

13381. 5009-1033 | Ratio: 3.068 | Δφ: -0.83° | Amp: 2616,853

13382. 5011-1033 | Ratio: 3.068 | Δφ: -0.83° | Amp: 2616,853

13383. 5021-1033 | Ratio: 3.079 | Δφ: -0.83° | Amp: 2625,853

13384. 5023-1033 | Ratio: 3.079 | Δφ: -0.83° | Amp: 2625,853

13385. 5039-1033 | Ratio: 3.090 | Δφ: -0.83° | Amp: 2635,853

13386. 5051-1033 | Ratio: 3.090 | Δφ: -0.83° | Amp: 2635,853

13387. 5059-1033 | Ratio: 3.090 | Δφ: -0.83° | Amp: 2635,853

13388. 5077-1033 | Ratio: 3.101 | Δφ: -0.83° | Amp: 2644,853

13389. 5081-1033 | Ratio: 3.101 | Δφ: -0.83° | Amp: 2644,853

13390. 5087-1033 | Ratio: 3.101 | Δφ: -0.83° | Amp: 2644,853

13391. 3797-1039 | Ratio: 2.511 | Δφ: -0.75° | Amp: 2150,856

13392. 3803-1039 | Ratio: 2.511 | Δφ: -0.75° | Amp: 2150,856

13393. 3821-1039 | Ratio: 2.518 | Δφ: -0.75° | Amp: 2156,856

13394. 3823-1039 | Ratio: 2.518 | Δφ: -0.75° | Amp: 2156,856

13395. 3833-1039 | Ratio: 2.524 | Δφ: -0.75° | Amp: 2162,856

13396. 3847-1039 | Ratio: 2.531 | Δφ: -0.75° | Amp: 2168,856

13397. 3851-1039 | Ratio: 2.531 | Δφ: -0.75° | Amp: 2168,856

13398. 3853-1039 | Ratio: 2.531 | Δφ: -0.75° | Amp: 2168,856

13399. 3863-1039 | Ratio: 2.538 | Δφ: -0.75° | Amp: 2174,856

13400. 3877-1039 | Ratio: 2.545 | Δφ: -0.75° | Amp: 2180,856

13401. 3881-1039 | Ratio: 2.545 | Δφ: -0.75° | Amp: 2180,856

13402. 3889-1039 | Ratio: 2.552 | Δφ: -0.75° | Amp: 2186,856

13403. 3907-1039 | Ratio: 2.560 | Δφ: -0.76° | Amp: 2192,856

13404. 3911-1039 | Ratio: 2.560 | Δφ: -0.76° | Amp: 2192,856

13405. 3917-1039 | Ratio: 2.567 | Δφ: -0.76° | Amp: 2198,856

13406. 3919-1039 | Ratio: 2.567 | Δφ: -0.76° | Amp: 2198,856

13407. 3923-1039 | Ratio: 2.567 | Δφ: -0.76° | Amp: 2198,856

13408. 3929-1039 | Ratio: 2.567 | Δφ: -0.76° | Amp: 2198,856

13409. 3931-1039 | Ratio: 2.574 | Δφ: -0.76° | Amp: 2205,856

13410. 3943-1039 | Ratio: 2.574 | Δφ: -0.76° | Amp: 2205,856

13411. 3947-1039 | Ratio: 2.581 | Δφ: -0.76° | Amp: 2211,856

13412. 3967-1039 | Ratio: 2.589 | Δφ: -0.76° | Amp: 2217,856

13413. 3989-1039 | Ratio: 2.596 | Δφ: -0.76° | Amp: 2223,856

13414. 4001-1039 | Ratio: 2.603 | Δφ: -0.76° | Amp: 2230,856

13415. 4003-1039 | Ratio: 2.603 | Δφ: -0.76° | Amp: 2230,856

13416. 4007-1039 | Ratio: 2.603 | Δφ: -0.76° | Amp: 2230,856

13417. 4013-1039 | Ratio: 2.611 | Δφ: -0.77° | Amp: 2236,856

13418. 4019-1039 | Ratio: 2.611 | Δφ: -0.77° | Amp: 2236,856

13419. 4021-1039 | Ratio: 2.611 | Δφ: -0.77° | Amp: 2236,856

13420. 4027-1039 | Ratio: 2.618 | Δφ: -0.77° | Amp: 2243,856

13421. 4049-1039 | Ratio: 2.626 | Δφ: -0.77° | Amp: 2249,856

13422. 4051-1039 | Ratio: 2.626 | Δφ: -0.77° | Amp: 2249,856

13423. 4057-1039 | Ratio: 2.634 | Δφ: -0.77° | Amp: 2256,856

13424. 4073-1039 | Ratio: 2.634 | Δφ: -0.77° | Amp: 2256,856

13425. 4079-1039 | Ratio: 2.641 | Δφ: -0.77° | Amp: 2262,856

13426. 4091-1039 | Ratio: 2.649 | Δφ: -0.77° | Amp: 2269,856

13427. 4093-1039 | Ratio: 2.649 | Δφ: -0.77° | Amp: 2269,856

13428. 4099-1039 | Ratio: 2.649 | Δφ: -0.77° | Amp: 2269,856

13429. 4111-1039 | Ratio: 2.657 | Δφ: -0.77° | Amp: 2275,856

13430. 4127-1039 | Ratio: 2.665 | Δφ: -0.77° | Amp: 2282,856

13431. 4129-1039 | Ratio: 2.665 | Δφ: -0.77° | Amp: 2282,856

13432. 4133-1039 | Ratio: 2.665 | Δφ: -0.77° | Amp: 2282,856

13433. 4139-1039 | Ratio: 2.665 | Δφ: -0.77° | Amp: 2282,856

13434. 4153-1039 | Ratio: 2.673 | Δφ: -0.78° | Amp: 2289,856

13435. 4157-1039 | Ratio: 2.673 | Δφ: -0.78° | Amp: 2289,856

13436. 4159-1039 | Ratio: 2.680 | Δφ: -0.78° | Amp: 2296,856

13437. 4177-1039 | Ratio: 2.689 | Δφ: -0.78° | Amp: 2303,856

13438. 4201-1039 | Ratio: 2.697 | Δφ: -0.78° | Amp: 2310,856

13439. 4211-1039 | Ratio: 2.705 | Δφ: -0.78° | Amp: 2316,856

13440. 4217-1039 | Ratio: 2.705 | Δφ: -0.78° | Amp: 2316,856

13441. 4219-1039 | Ratio: 2.705 | Δφ: -0.78° | Amp: 2316,856

13442. 4229-1039 | Ratio: 2.713 | Δφ: -0.78° | Amp: 2324,856

13443. 4231-1039 | Ratio: 2.713 | Δφ: -0.78° | Amp: 2324,856

13444. 4241-1039 | Ratio: 2.713 | Δφ: -0.78° | Amp: 2324,856

13445. 4243-1039 | Ratio: 2.713 | Δφ: -0.78° | Amp: 2324,856

13446. 4253-1039 | Ratio: 2.721 | Δφ: -0.78° | Amp: 2331,856

13447. 4259-1039 | Ratio: 2.721 | Δφ: -0.78° | Amp: 2331,856

13448. 4261-1039 | Ratio: 2.721 | Δφ: -0.78° | Amp: 2331,856

13449. 4271-1039 | Ratio: 2.729 | Δφ: -0.79° | Amp: 2338,856

13450. 4273-1039 | Ratio: 2.729 | Δφ: -0.79° | Amp: 2338,856

13451. 4283-1039 | Ratio: 2.738 | Δφ: -0.79° | Amp: 2345,856

13452. 4289-1039 | Ratio: 2.738 | Δφ: -0.79° | Amp: 2345,856

13453. 4297-1039 | Ratio: 2.738 | Δφ: -0.79° | Amp: 2345,856

13454. 4327-1039 | Ratio: 2.755 | Δφ: -0.79° | Amp: 2359,856

13455. 4337-1039 | Ratio: 2.755 | Δφ: -0.79° | Amp: 2359,856

13456. 4339-1039 | Ratio: 2.763 | Δφ: -0.79° | Amp: 2367,856

13457. 4349-1039 | Ratio: 2.763 | Δφ: -0.79° | Amp: 2367,856

13458. 4357-1039 | Ratio: 2.763 | Δφ: -0.79° | Amp: 2367,856

13459. 4363-1039 | Ratio: 2.772 | Δφ: -0.79° | Amp: 2374,856

13460. 4373-1039 | Ratio: 2.772 | Δφ: -0.79° | Amp: 2374,856

13461. 4391-1039 | Ratio: 2.781 | Δφ: -0.79° | Amp: 2382,856

13462. 4397-1039 | Ratio: 2.789 | Δφ: -0.79° | Amp: 2389,856

13463. 4409-1039 | Ratio: 2.789 | Δφ: -0.79° | Amp: 2389,856

13464. 4421-1039 | Ratio: 2.798 | Δφ: -0.80° | Amp: 2397,856

13465. 4423-1039 | Ratio: 2.798 | Δφ: -0.80° | Amp: 2397,856

13466. 4441-1039 | Ratio: 2.807 | Δφ: -0.80° | Amp: 2404,856

13467. 4447-1039 | Ratio: 2.807 | Δφ: -0.80° | Amp: 2404,856

13468. 4451-1039 | Ratio: 2.807 | Δφ: -0.80° | Amp: 2404,856

13469. 4457-1039 | Ratio: 2.816 | Δφ: -0.80° | Amp: 2412,856

13470. 4463-1039 | Ratio: 2.816 | Δφ: -0.80° | Amp: 2412,856

13471. 4481-1039 | Ratio: 2.825 | Δφ: -0.80° | Amp: 2420,856

13472. 4483-1039 | Ratio: 2.825 | Δφ: -0.80° | Amp: 2420,856

13473. 4493-1039 | Ratio: 2.825 | Δφ: -0.80° | Amp: 2420,856

13474. 4507-1039 | Ratio: 2.834 | Δφ: -0.80° | Amp: 2427,856

13475. 4513-1039 | Ratio: 2.834 | Δφ: -0.80° | Amp: 2427,856

13476. 4517-1039 | Ratio: 2.843 | Δφ: -0.80° | Amp: 2435,856

13477. 4519-1039 | Ratio: 2.843 | Δφ: -0.80° | Amp: 2435,856

13478. 4523-1039 | Ratio: 2.843 | Δφ: -0.80° | Amp: 2435,856

13479. 4547-1039 | Ratio: 2.853 | Δφ: -0.80° | Amp: 2443,856

13480. 4549-1039 | Ratio: 2.853 | Δφ: -0.80° | Amp: 2443,856

13481. 4561-1039 | Ratio: 2.862 | Δφ: -0.80° | Amp: 2451,856

13482. 4567-1039 | Ratio: 2.862 | Δφ: -0.80° | Amp: 2451,856

13483. 4583-1039 | Ratio: 2.871 | Δφ: -0.81° | Amp: 2459,856

13484. 4591-1039 | Ratio: 2.871 | Δφ: -0.81° | Amp: 2459,856

13485. 4597-1039 | Ratio: 2.871 | Δφ: -0.81° | Amp: 2459,856

13486. 4603-1039 | Ratio: 2.881 | Δφ: -0.81° | Amp: 2467,856

13487. 4621-1039 | Ratio: 2.890 | Δφ: -0.81° | Amp: 2476,856

13488. 4637-1039 | Ratio: 2.890 | Δφ: -0.81° | Amp: 2476,856

13489. 4639-1039 | Ratio: 2.890 | Δφ: -0.81° | Amp: 2476,856

13490. 4643-1039 | Ratio: 2.900 | Δφ: -0.81° | Amp: 2484,856

13491. 4649-1039 | Ratio: 2.900 | Δφ: -0.81° | Amp: 2484,856

13492. 4651-1039 | Ratio: 2.900 | Δφ: -0.81° | Amp: 2484,856

13493. 4657-1039 | Ratio: 2.900 | Δφ: -0.81° | Amp: 2484,856

13494. 4663-1039 | Ratio: 2.910 | Δφ: -0.81° | Amp: 2492,856

13495. 4673-1039 | Ratio: 2.910 | Δφ: -0.81° | Amp: 2492,856

13496. 4679-1039 | Ratio: 2.910 | Δφ: -0.81° | Amp: 2492,856

13497. 4691-1039 | Ratio: 2.919 | Δφ: -0.81° | Amp: 2500,856

13498. 4703-1039 | Ratio: 2.919 | Δφ: -0.81° | Amp: 2500,856

13499. 4721-1039 | Ratio: 2.929 | Δφ: -0.81° | Amp: 2509,856

13500. 4723-1039 | Ratio: 2.929 | Δφ: -0.81° | Amp: 2509,856

13501. 4729-1039 | Ratio: 2.939 | Δφ: -0.81° | Amp: 2517,856

13502. 4733-1039 | Ratio: 2.939 | Δφ: -0.81° | Amp: 2517,856

13503. 4751-1039 | Ratio: 2.949 | Δφ: -0.82° | Amp: 2526,856

13504. 4759-1039 | Ratio: 2.949 | Δφ: -0.82° | Amp: 2526,856

13505. 4783-1039 | Ratio: 2.959 | Δφ: -0.82° | Amp: 2535,856

13506. 4787-1039 | Ratio: 2.959 | Δφ: -0.82° | Amp: 2535,856

13507. 4789-1039 | Ratio: 2.959 | Δφ: -0.82° | Amp: 2535,856

13508. 4793-1039 | Ratio: 2.959 | Δφ: -0.82° | Amp: 2535,856

13509. 4799-1039 | Ratio: 2.970 | Δφ: -0.82° | Amp: 2543,856

13510. 4801-1039 | Ratio: 2.970 | Δφ: -0.82° | Amp: 2543,856

13511. 4813-1039 | Ratio: 2.970 | Δφ: -0.82° | Amp: 2543,856

13512. 4817-1039 | Ratio: 2.970 | Δφ: -0.82° | Amp: 2543,856

13513. 4831-1039 | Ratio: 2.980 | Δφ: -0.82° | Amp: 2552,856

13514. 4861-1039 | Ratio: 2.990 | Δφ: -0.82° | Amp: 2561,856

13515. 4871-1039 | Ratio: 3.001 | Δφ: -0.82° | Amp: 2570,856

13516. 4877-1039 | Ratio: 3.001 | Δφ: -0.82° | Amp: 2570,856

13517. 4889-1039 | Ratio: 3.001 | Δφ: -0.82° | Amp: 2570,856

13518. 4903-1039 | Ratio: 3.011 | Δφ: -0.82° | Amp: 2579,856

13519. 4909-1039 | Ratio: 3.011 | Δφ: -0.82° | Amp: 2579,856

13520. 4919-1039 | Ratio: 3.022 | Δφ: -0.82° | Amp: 2588,856

13521. 4931-1039 | Ratio: 3.022 | Δφ: -0.82° | Amp: 2588,856

13522. 4933-1039 | Ratio: 3.022 | Δφ: -0.82° | Amp: 2588,856

13523. 4937-1039 | Ratio: 3.022 | Δφ: -0.82° | Amp: 2588,856

13524. 4943-1039 | Ratio: 3.032 | Δφ: -0.82° | Amp: 2597,856

13525. 4951-1039 | Ratio: 3.032 | Δφ: -0.82° | Amp: 2597,856

13526. 4957-1039 | Ratio: 3.032 | Δφ: -0.82° | Amp: 2597,856

13527. 4967-1039 | Ratio: 3.043 | Δφ: -0.83° | Amp: 2606,856

13528. 4969-1039 | Ratio: 3.043 | Δφ: -0.83° | Amp: 2606,856

13529. 4973-1039 | Ratio: 3.043 | Δφ: -0.83° | Amp: 2606,856

13530. 4987-1039 | Ratio: 3.043 | Δφ: -0.83° | Amp: 2606,856

13531. 4993-1039 | Ratio: 3.054 | Δφ: -0.83° | Amp: 2616,856

13532. 4999-1039 | Ratio: 3.054 | Δφ: -0.83° | Amp: 2616,856

13533. 5003-1039 | Ratio: 3.054 | Δφ: -0.83° | Amp: 2616,856

13534. 5009-1039 | Ratio: 3.054 | Δφ: -0.83° | Amp: 2616,856

13535. 5011-1039 | Ratio: 3.054 | Δφ: -0.83° | Amp: 2616,856

13536. 5021-1039 | Ratio: 3.065 | Δφ: -0.83° | Amp: 2625,856

13537. 5023-1039 | Ratio: 3.065 | Δφ: -0.83° | Amp: 2625,856

13538. 5039-1039 | Ratio: 3.076 | Δφ: -0.83° | Amp: 2635,856

13539. 5051-1039 | Ratio: 3.076 | Δφ: -0.83° | Amp: 2635,856

13540. 5059-1039 | Ratio: 3.076 | Δφ: -0.83° | Amp: 2635,856

13541. 5077-1039 | Ratio: 3.087 | Δφ: -0.83° | Amp: 2644,856

13542. 5081-1039 | Ratio: 3.087 | Δφ: -0.83° | Amp: 2644,856

13543. 5087-1039 | Ratio: 3.087 | Δφ: -0.83° | Amp: 2644,856

13544. 5099-1039 | Ratio: 3.099 | Δφ: -0.83° | Amp: 2654,856

13545. 5101-1039 | Ratio: 3.099 | Δφ: -0.83° | Amp: 2654,856

13546. 5107-1039 | Ratio: 3.099 | Δφ: -0.83° | Amp: 2654,856

13547. 5113-1039 | Ratio: 3.099 | Δφ: -0.83° | Amp: 2654,856

13548. 3833-1049 | Ratio: 2.508 | Δφ: -0.74° | Amp: 2162,862

13549. 3847-1049 | Ratio: 2.515 | Δφ: -0.74° | Amp: 2168,862

13550. 3851-1049 | Ratio: 2.515 | Δφ: -0.74° | Amp: 2168,862

13551. 3853-1049 | Ratio: 2.515 | Δφ: -0.74° | Amp: 2168,862

13552. 3863-1049 | Ratio: 2.522 | Δφ: -0.75° | Amp: 2174,862

13553. 3877-1049 | Ratio: 2.529 | Δφ: -0.75° | Amp: 2180,862

13554. 3881-1049 | Ratio: 2.529 | Δφ: -0.75° | Amp: 2180,862

13555. 3889-1049 | Ratio: 2.536 | Δφ: -0.75° | Amp: 2186,862

13556. 3907-1049 | Ratio: 2.543 | Δφ: -0.75° | Amp: 2192,862

13557. 3911-1049 | Ratio: 2.543 | Δφ: -0.75° | Amp: 2192,862

13558. 3917-1049 | Ratio: 2.550 | Δφ: -0.75° | Amp: 2198,862

13559. 3919-1049 | Ratio: 2.550 | Δφ: -0.75° | Amp: 2198,862

13560. 3923-1049 | Ratio: 2.550 | Δφ: -0.75° | Amp: 2198,862

13561. 3929-1049 | Ratio: 2.550 | Δφ: -0.75° | Amp: 2198,862

13562. 3931-1049 | Ratio: 2.557 | Δφ: -0.75° | Amp: 2205,862

13563. 3943-1049 | Ratio: 2.557 | Δφ: -0.75° | Amp: 2205,862

13564. 3947-1049 | Ratio: 2.564 | Δφ: -0.75° | Amp: 2211,862

13565. 3967-1049 | Ratio: 2.572 | Δφ: -0.75° | Amp: 2217,862

13566. 3989-1049 | Ratio: 2.579 | Δφ: -0.76° | Amp: 2223,862

13567. 4001-1049 | Ratio: 2.586 | Δφ: -0.76° | Amp: 2230,862

13568. 4003-1049 | Ratio: 2.586 | Δφ: -0.76° | Amp: 2230,862

13569. 4007-1049 | Ratio: 2.586 | Δφ: -0.76° | Amp: 2230,862

13570. 4013-1049 | Ratio: 2.594 | Δφ: -0.76° | Amp: 2236,862

13571. 4019-1049 | Ratio: 2.594 | Δφ: -0.76° | Amp: 2236,862

13572. 4021-1049 | Ratio: 2.594 | Δφ: -0.76° | Amp: 2236,862

13573. 4027-1049 | Ratio: 2.601 | Δφ: -0.76° | Amp: 2243,862

13574. 4049-1049 | Ratio: 2.609 | Δφ: -0.76° | Amp: 2249,862

13575. 4051-1049 | Ratio: 2.609 | Δφ: -0.76° | Amp: 2249,862

13576. 4057-1049 | Ratio: 2.616 | Δφ: -0.76° | Amp: 2256,862

13577. 4073-1049 | Ratio: 2.616 | Δφ: -0.76° | Amp: 2256,862

13578. 4079-1049 | Ratio: 2.624 | Δφ: -0.76° | Amp: 2262,862

13579. 4091-1049 | Ratio: 2.632 | Δφ: -0.77° | Amp: 2269,862

13580. 4093-1049 | Ratio: 2.632 | Δφ: -0.77° | Amp: 2269,862

13581. 4099-1049 | Ratio: 2.632 | Δφ: -0.77° | Amp: 2269,862

13582. 4111-1049 | Ratio: 2.639 | Δφ: -0.77° | Amp: 2275,862

13583. 4127-1049 | Ratio: 2.647 | Δφ: -0.77° | Amp: 2282,862

13584. 4129-1049 | Ratio: 2.647 | Δφ: -0.77° | Amp: 2282,862

13585. 4133-1049 | Ratio: 2.647 | Δφ: -0.77° | Amp: 2282,862

13586. 4139-1049 | Ratio: 2.647 | Δφ: -0.77° | Amp: 2282,862

13587. 4153-1049 | Ratio: 2.655 | Δφ: -0.77° | Amp: 2289,862

13588. 4157-1049 | Ratio: 2.655 | Δφ: -0.77° | Amp: 2289,862

13589. 4159-1049 | Ratio: 2.663 | Δφ: -0.77° | Amp: 2296,862

13590. 4177-1049 | Ratio: 2.671 | Δφ: -0.77° | Amp: 2303,862

13591. 4201-1049 | Ratio: 2.679 | Δφ: -0.77° | Amp: 2310,862

13592. 4211-1049 | Ratio: 2.687 | Δφ: -0.77° | Amp: 2316,862

13593. 4217-1049 | Ratio: 2.687 | Δφ: -0.77° | Amp: 2316,862

13594. 4219-1049 | Ratio: 2.687 | Δφ: -0.77° | Amp: 2316,862

13595. 4229-1049 | Ratio: 2.695 | Δφ: -0.78° | Amp: 2324,862

13596. 4231-1049 | Ratio: 2.695 | Δφ: -0.78° | Amp: 2324,862

13597. 4241-1049 | Ratio: 2.695 | Δφ: -0.78° | Amp: 2324,862

13598. 4243-1049 | Ratio: 2.695 | Δφ: -0.78° | Amp: 2324,862

13599. 4253-1049 | Ratio: 2.703 | Δφ: -0.78° | Amp: 2331,862

13600. 4259-1049 | Ratio: 2.703 | Δφ: -0.78° | Amp: 2331,862

13601. 4261-1049 | Ratio: 2.703 | Δφ: -0.78° | Amp: 2331,862

13602. 4271-1049 | Ratio: 2.711 | Δφ: -0.78° | Amp: 2338,862

13603. 4273-1049 | Ratio: 2.711 | Δφ: -0.78° | Amp: 2338,862

13604. 4283-1049 | Ratio: 2.720 | Δφ: -0.78° | Amp: 2345,862

13605. 4289-1049 | Ratio: 2.720 | Δφ: -0.78° | Amp: 2345,862

13606. 4297-1049 | Ratio: 2.720 | Δφ: -0.78° | Amp: 2345,862

13607. 4327-1049 | Ratio: 2.737 | Δφ: -0.78° | Amp: 2359,862

13608. 4337-1049 | Ratio: 2.737 | Δφ: -0.78° | Amp: 2359,862

13609. 4339-1049 | Ratio: 2.745 | Δφ: -0.78° | Amp: 2367,862

13610. 4349-1049 | Ratio: 2.745 | Δφ: -0.78° | Amp: 2367,862

13611. 4357-1049 | Ratio: 2.745 | Δφ: -0.78° | Amp: 2367,862

13612. 4363-1049 | Ratio: 2.754 | Δφ: -0.78° | Amp: 2374,862

13613. 4373-1049 | Ratio: 2.754 | Δφ: -0.78° | Amp: 2374,862

13614. 4391-1049 | Ratio: 2.762 | Δφ: -0.79° | Amp: 2382,862

13615. 4397-1049 | Ratio: 2.771 | Δφ: -0.79° | Amp: 2389,862

13616. 4409-1049 | Ratio: 2.771 | Δφ: -0.79° | Amp: 2389,862

13617. 4421-1049 | Ratio: 2.780 | Δφ: -0.79° | Amp: 2397,862

13618. 4423-1049 | Ratio: 2.780 | Δφ: -0.79° | Amp: 2397,862

13619. 4441-1049 | Ratio: 2.789 | Δφ: -0.79° | Amp: 2404,862

13620. 4447-1049 | Ratio: 2.789 | Δφ: -0.79° | Amp: 2404,862

13621. 4451-1049 | Ratio: 2.789 | Δφ: -0.79° | Amp: 2404,862

13622. 4457-1049 | Ratio: 2.798 | Δφ: -0.79° | Amp: 2412,862

13623. 4463-1049 | Ratio: 2.798 | Δφ: -0.79° | Amp: 2412,862

13624. 4481-1049 | Ratio: 2.807 | Δφ: -0.79° | Amp: 2420,862

13625. 4483-1049 | Ratio: 2.807 | Δφ: -0.79° | Amp: 2420,862

13626. 4493-1049 | Ratio: 2.807 | Δφ: -0.79° | Amp: 2420,862

13627. 4507-1049 | Ratio: 2.816 | Δφ: -0.79° | Amp: 2427,862

13628. 4513-1049 | Ratio: 2.816 | Δφ: -0.79° | Amp: 2427,862

13629. 4517-1049 | Ratio: 2.825 | Δφ: -0.79° | Amp: 2435,862

13630. 4519-1049 | Ratio: 2.825 | Δφ: -0.79° | Amp: 2435,862

13631. 4523-1049 | Ratio: 2.825 | Δφ: -0.79° | Amp: 2435,862

13632. 4547-1049 | Ratio: 2.834 | Δφ: -0.80° | Amp: 2443,862

13633. 4549-1049 | Ratio: 2.834 | Δφ: -0.80° | Amp: 2443,862

13634. 4561-1049 | Ratio: 2.843 | Δφ: -0.80° | Amp: 2451,862

13635. 4567-1049 | Ratio: 2.843 | Δφ: -0.80° | Amp: 2451,862

13636. 4583-1049 | Ratio: 2.852 | Δφ: -0.80° | Amp: 2459,862

13637. 4591-1049 | Ratio: 2.852 | Δφ: -0.80° | Amp: 2459,862

13638. 4597-1049 | Ratio: 2.852 | Δφ: -0.80° | Amp: 2459,862

13639. 4603-1049 | Ratio: 2.862 | Δφ: -0.80° | Amp: 2467,862

13640. 4621-1049 | Ratio: 2.871 | Δφ: -0.80° | Amp: 2476,862

13641. 4637-1049 | Ratio: 2.871 | Δφ: -0.80° | Amp: 2476,862

13642. 4639-1049 | Ratio: 2.871 | Δφ: -0.80° | Amp: 2476,862

13643. 4643-1049 | Ratio: 2.881 | Δφ: -0.80° | Amp: 2484,862

13644. 4649-1049 | Ratio: 2.881 | Δφ: -0.80° | Amp: 2484,862

13645. 4651-1049 | Ratio: 2.881 | Δφ: -0.80° | Amp: 2484,862

13646. 4657-1049 | Ratio: 2.881 | Δφ: -0.80° | Amp: 2484,862

13647. 4663-1049 | Ratio: 2.890 | Δφ: -0.80° | Amp: 2492,862

13648. 4673-1049 | Ratio: 2.890 | Δφ: -0.80° | Amp: 2492,862

